gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,countryName
36009894,b929f23d-290f-4e85-8f17-764c55b3b284,b1659bb1-7eb7-457a-85e6-01803d5ebf19,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,"Enewetak Atoll; Biken (=Rigili; =Leroy) islet, W side; ocean reef",NA,NA,1,90cc71b0-055b-11d8-b84e-b8a03c50a862,11.4666667,162.1,NA,NA,NA,NA,9,3,1975-07-05T00:00:00Z,5,7,1975,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,31011,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"J.E. Randall, G.W. Tribble, A.Y. Suzumoto, and P. Lamberson",NA,NA,2019-09-20T18:05:10Z,NA,NA,NA
36009827,b929f23d-290f-4e85-8f17-764c55b3b284,2f766766-8895-4ba6-bf72-bb6a34e33e97,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,Majuro Atoll; outside reef at middle of southern shore of atoll,NA,NA,2,90cc71b0-055b-11d8-b84e-b8a03c50a862,7.0860661,171.3731996,NA,NA,NA,NA,2,1,1970-03-31T00:00:00Z,31,3,1970,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,15522,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,J.E. Randall and G.R. Allen,NA,NA,2019-09-20T18:05:10Z,NA,NA,NA
36009089,b929f23d-290f-4e85-8f17-764c55b3b284,cecbb949-eb1c-427f-872b-e4fd9bfec94b,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,Bikini Atoll; about 3.5 miles SW of Nam (=Namu) islet; outer slope of lagoon reef,NA,NA,2,90cc71b0-055b-11d8-b84e-b8a03c50a862,11.7018107,165.290924,NA,NA,NA,NA,1.5,0.5,1976-07-09T00:00:00Z,9,7,1976,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,20945,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"B.A. Carlson, A.Y. Suzumoto, G.W. Tribble and R.P.H. Rutherford",NA,NA,2019-09-20T18:05:10Z,NA,NA,NA
36009027,b929f23d-290f-4e85-8f17-764c55b3b284,49a9ac78-bdea-4ac3-8685-165a32b17772,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,Enewetak Atoll; between Enewetak (=Eniwetok; =Fred) islet and Medren (=Parry; =Elmer) islet; lagoon patch reef,NA,NA,1,90cc71b0-055b-11d8-b84e-b8a03c50a862,11.4043301,162.3710693,NA,NA,NA,NA,7.5,1.5,1968-11-28T00:00:00Z,28,11,1968,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,8249,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,J.E. Randall and G.R. Allen,NA,NA,2019-09-20T18:05:23Z,NA,NA,NA
36008793,b929f23d-290f-4e85-8f17-764c55b3b284,762c9e7c-6d9d-48fb-9153-67fb4877754c,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,Majuro Atoll; outside reef at middle of southern shore of atoll,NA,NA,5,90cc71b0-055b-11d8-b84e-b8a03c50a862,7.0860661,171.3731996,NA,NA,NA,NA,2,1,1970-03-31T00:00:00Z,31,3,1970,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,15520,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,J.E. Randall and G.R. Allen,NA,NA,2019-09-20T18:05:14Z,NA,NA,NA
36008679,b929f23d-290f-4e85-8f17-764c55b3b284,616c8e7f-0aab-4a78-87d0-136f4a7bc4b3,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,Ducie Atoll; off SW side,NA,NA,4,90cc71b0-055b-11d8-b84e-b8a03c50a862,-24.6807263,-124.787888,NA,NA,NA,NA,30,NA,1971-01-15T00:00:00Z,15,1,1971,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,12270,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"J.E. Randall, R.R. Costello, D.B. Cannoy, S.R. Christian, and R.M. McNair",NA,NA,2019-09-20T18:05:10Z,NA,NA,NA
36008676,b929f23d-290f-4e85-8f17-764c55b3b284,a774873a-644f-4011-84ae-f81c2de41c97,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,Fatuhiva; NE side of Matahumu Point,NA,NA,11,90cc71b0-055b-11d8-b84e-b8a03c50a862,-10.4904907,-138.6489134,NA,NA,NA,NA,9,3,1971-04-19T00:00:00Z,19,4,1971,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,11675,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"J.E. Randall, D.B. Cannoy, and R.M. McNair",NA,NA,2019-09-20T18:05:10Z,NA,NA,NA
36008620,b929f23d-290f-4e85-8f17-764c55b3b284,e336dbd1-e56a-431e-9c99-ad55c1b2b9f4,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,"Nukuhiva; Taiohae Bay; E side, at head of bay",NA,NA,3,90cc71b0-055b-11d8-b84e-b8a03c50a862,-8.9065496,-140.1035228,NA,NA,NA,NA,1,1,1971-05-19T00:00:00Z,19,5,1971,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,12803,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,J.E. Randall and H.A. Randall,NA,NA,2019-09-20T18:05:10Z,NA,NA,NA
36008579,b929f23d-290f-4e85-8f17-764c55b3b284,a46bb2bf-c3ea-4baf-84c9-fb92dab5e718,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,Nukuhiva; Taiohae Bay; coral reef,NA,NA,1,90cc71b0-055b-11d8-b84e-b8a03c50a862,-8.9174457,-140.1092305,NA,NA,NA,NA,1.5,1.5,1961-10-11T00:00:00Z,11,10,1961,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,31005,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"R/V ""Charles H. Gilbert"" cruise 54",NA,NA,2019-09-20T18:05:10Z,NA,NA,NA
36008457,b929f23d-290f-4e85-8f17-764c55b3b284,378ac70b-b18c-4c6c-af18-919f4a32f2ba,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,Wake Island,NA,NA,22,90cc71b0-055b-11d8-b84e-b8a03c50a862,19.279619,166.6499348,NA,NA,NA,NA,NA,NA,1923-07-01T00:00:00Z,1,7,1923,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,4925,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"""Tanager"" Expedition",NA,NA,2019-09-20T18:05:10Z,NA,NA,NA
36008429,b929f23d-290f-4e85-8f17-764c55b3b284,25311cac-428c-40a2-b944-8052ba098d84,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,Kiritimati Atoll,NA,NA,25,90cc71b0-055b-11d8-b84e-b8a03c50a862,1.8721347,-157.4278119,NA,NA,NA,NA,NA,NA,1953-11-21T00:00:00Z,21,11,1953,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,15156,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,J.E. King and R.S. Shomura,NA,NA,2019-09-20T18:05:16Z,NA,NA,NA
36008200,b929f23d-290f-4e85-8f17-764c55b3b284,df9aba63-2a04-46f8-89dc-57e2d2c09387,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,Fanning Island; seaward reef from Palmer's,NA,NA,1,90cc71b0-055b-11d8-b84e-b8a03c50a862,3.8743,-159.3191,NA,NA,NA,NA,NA,NA,1972-07-01T00:00:00Z,1,7,1972,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,14060,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,E.H. Chave and D.B. Eckert,NA,NA,2019-09-20T18:05:18Z,NA,NA,NA
36008057,b929f23d-290f-4e85-8f17-764c55b3b284,8633cead-2143-4e5e-bd42-0944c2e33994,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,Pitcairn Island; S side; off McCoy; reef,NA,NA,2,90cc71b0-055b-11d8-b84e-b8a03c50a862,-25.072349,-130.08946,NA,NA,NA,NA,23.5,1.5,1971-01-04T00:00:00Z,4,1,1971,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,16941,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"J.E. Randall, D.B. Cannoy, J.R. Haywood, J.D. Bryant, and S.R. Christian",NA,NA,2019-09-20T18:05:10Z,NA,NA,NA
36008036,b929f23d-290f-4e85-8f17-764c55b3b284,ca55bd4e-2a9d-40b2-9f0a-1889ee1dcbe1,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,Palmyra Atoll; Sand Islet,NA,NA,2,90cc71b0-055b-11d8-b84e-b8a03c50a862,5.8885026,-162.0786656,NA,NA,NA,NA,NA,NA,1962-06-20T00:00:00Z,20,6,1962,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,14168,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,P. Helfrich et al,NA,NA,2019-09-20T18:05:10Z,NA,NA,NA
36007946,b929f23d-290f-4e85-8f17-764c55b3b284,5a49f31c-f82b-4cbb-a8e3-1f91903ef0d4,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,Onotoa Atoll,NA,NA,1,90cc71b0-055b-11d8-b84e-b8a03c50a862,-1.809311,175.55349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,15328,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,J.E. Randall,NA,NA,2019-09-20T18:05:10Z,NA,NA,NA
36007822,b929f23d-290f-4e85-8f17-764c55b3b284,bd446f5d-871a-4b60-a6e8-ea69e21872af,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,"Pitcairn Island; SE side; off Down Rope (=""The Rope"")",NA,NA,5,90cc71b0-055b-11d8-b84e-b8a03c50a862,-25.072349,-130.08946,NA,NA,NA,NA,6,NA,1970-12-23T00:00:00Z,23,12,1970,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,31010,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"J.E. Randall, S.R. Christian, and N. Young",NA,NA,2019-09-20T18:05:10Z,NA,NA,NA
36007736,b929f23d-290f-4e85-8f17-764c55b3b284,8c4db1f5-3d82-4997-9d75-872b224434e0,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,"Nukuhiva; Anaho Bay; E side, at shore",NA,NA,2,90cc71b0-055b-11d8-b84e-b8a03c50a862,-8.8120718,-140.0572767,NA,NA,NA,NA,3.5,0.5,1957-07-17T00:00:00Z,17,7,1957,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,31008,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,J.E. Randall,NA,NA,2019-09-20T18:05:10Z,NA,NA,NA
36007686,b929f23d-290f-4e85-8f17-764c55b3b284,cbdd12f3-fd06-48ef-bfc0-53354f6797bc,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,Valenciennes 1836,NA,Fanning Island; SE side of English Harbor at entrance,NA,NA,9,90cc71b0-055b-11d8-b84e-b8a03c50a862,3.8743,-159.3191,NA,NA,NA,NA,0.5,0.5,1968-10-30T00:00:00Z,30,10,1968,2395833,2395833,PRESERVED_SPECIMEN,BPBM,I,7557,NA,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,J.E. Randall,NA,NA,2019-09-20T18:05:12Z,NA,NA,NA
2236145236,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3e4d262f8-4d29-4782-a326-c4a7c48e87c1,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,WF,"Wallis and Futuna, Futuna Island, off west coast, off Nuku, outer reef spur and groove.",NA,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-14.2994,-178.161,NA,NA,NA,NA,12,4,2016-12-11T00:00:00Z,11,12,2016,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,446022,FUT-004,"Williams, Jeffrey T.",NA,CC0_1_0,NA,J. Williams & S. Planes,NA,NA,2019-09-20T18:05:13Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1456224664,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/386f0d067-42fe-4993-9bc2-3bc4ef445cf6,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Moorea, Matautia village.",NA,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-17.4825,-149.882,NA,NA,NA,NA,3,1,2006-03-11T00:00:00Z,11,3,2006,2395833,2395833,MACHINE_OBSERVATION,USNM,Fishes,439540,mbio307,NA,NA,CC0_1_0,NA,"R. Causse, J. Grignon, D. Lecchini, V. Messmer, S. Planes & J. Williams",NA,NA,2019-10-16T20:51:45Z,NA,NA,NA
1456064523,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/33c116f00-96fd-4ab1-934c-7ffc5a164456,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Moorea, Matautia village.",NA,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-17.4825,-149.882,NA,NA,NA,NA,3,1,2006-03-11T00:00:00Z,11,3,2006,2395833,2395833,MACHINE_OBSERVATION,USNM,Fishes,439541,mbio308,NA,NA,CC0_1_0,NA,"R. Causse, J. Grignon, D. Lecchini, V. Messmer, S. Planes & J. Williams",NA,NA,2019-10-16T20:06:06Z,NA,NA,NA
1322912160,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3fc9d4fbc-7eba-48f5-a3db-3123c9bee7b1,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,KI,"Phoenix Islands: McKean Island, west side.",NA,NA,2,bc092ff0-02e4-11dc-991f-b8a03c50a862,-3.58,-174.07,NA,NA,NA,NA,1,1,1964-10-19T00:00:00Z,19,10,1964,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,227976,NA,NA,NA,CC0_1_0,NA,F. Sibley,NA,NA,2019-09-20T18:05:11Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1322836713,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3f9478de8-551b-4dc5-b6de-fbe5b2144149,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PW,Outer edge of reef at northwest tip of of Helen Reef just north of a large shipwreck.,Hatohobei,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,3.0111,131.808,NA,NA,NA,NA,6,4,2008-09-27T00:00:00Z,27,9,2008,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,429307,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,J. Williams et al.,NA,NA,2019-09-20T18:05:11Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1322637660,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3f070ea0e-d754-49b0-8d5d-74fadb8ef692,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Fatu Hiva, south of Baie Hanavave (Baie des Vierges) at tip of Pointe Matautu.",Marquesas Islands,NA,4,bc092ff0-02e4-11dc-991f-b8a03c50a862,-10.4715,-138.678,NA,NA,NA,NA,25,5,2011-11-10T00:00:00Z,10,11,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412125,NA,"Pitassy, Diane E.",NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal, J. Mourier & T. Cribb",NA,NA,2019-09-20T18:05:11Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1322622223,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3efbfb7bb-5879-4b60-9196-2c1765eb9e5f,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Hatuta'a, North Rock",Marquesas Islands,NA,7,bc092ff0-02e4-11dc-991f-b8a03c50a862,-7.89636,-140.562,NA,NA,NA,NA,NA,NA,2011-10-31T00:00:00Z,31,10,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412131,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal, J. Mourier, M. Veuille, R. Galzin, T. Lison de Loma & G. Mou-Tham",NA,NA,2019-09-20T18:05:11Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1322594555,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ee842d8e-168a-475f-9a19-f93dba658f29,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, northwest side of Mohotane Island in tiny partially protected cove, with about 8 foot swell breaking on point; sand slope.",Marquesas Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-9.95037,-138.832,NA,NA,NA,NA,15,9,2008-10-14T00:00:00Z,14,10,2008,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,404897,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,J. Williams & S. Planes,NA,NA,2019-09-20T18:05:11Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1322432857,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3e7637501-ca11-4c5e-a988-6ad50069d518,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,TO,"Tonga: Ha'apai Group, Uoleva Island, fringing reef on SE end of island, pools and channels on reef flat.",NA,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-19.86,-174.418,NA,NA,NA,NA,1,1,1993-11-11T00:00:00Z,11,11,1993,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,335189,NA,NA,NA,CC0_1_0,NA,J. Williams et al.,NA,NA,2019-09-20T18:05:11Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1322398657,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3e5ddb8f2-8b11-4ef4-ae95-fbe2b57d27af,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,VU,"Vanuatu, Erromango, SW Side of Dillon'S Bay, About 200 m Before Reaching Tip of Williams Point. Narrow Reef Shelf At Base of Rocky Cliff With Deep Surge Channels.",NA,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-18.9428,168.993,NA,NA,NA,NA,3,3,1996-05-26T00:00:00Z,26,5,1996,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,407953,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,"J. Williams, D. Smith, M. Westneat, M. McGrouther & R. Jimmy",NA,NA,2019-09-20T18:05:11Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1322381503,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3e51cc823-23b1-4341-a3dd-4e3ddd41669f,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Banc Clark.",Marquesas Islands,NA,4,bc092ff0-02e4-11dc-991f-b8a03c50a862,-8.08928,-139.635,NA,NA,NA,NA,25,10,2011-10-28T00:00:00Z,28,10,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412121,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal, J. Mourier, M. Veuille, R. Galzin, T. Lison de Loma & G. Mou-Tham",NA,NA,2019-09-20T18:05:13Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1322381433,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3e51ca332-eecd-48d9-b5fe-68fff6ec3659,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,KI,"Enderbury Island, reef",NA,NA,127,bc092ff0-02e4-11dc-991f-b8a03c50a862,-3.14158,-171.093,NA,NA,NA,NA,NA,NA,1939-05-15T00:00:00Z,15,5,1939,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,115488,NA,NA,NA,CC0_1_0,NA,L. Schultz,NA,NA,2019-09-20T18:05:11Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1322296578,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3e15b1e54-958b-46f8-b07e-6fa4dbb4b557,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,KI,"Caroline Atoll, Lee Reef",NA,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-10,-150,NA,NA,NA,NA,NA,NA,1956-02-13T00:00:00Z,13,2,1956,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,296306,NA,NA,NA,CC0_1_0,NA,J. Randall,NA,NA,2019-09-20T18:05:11Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1322291239,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3e120184d-13e0-4de3-91a9-6f41567dbb72,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Mopelia Atoll, surge channel on reef crest beneath breaking waves just to the left (NE) of the ship passage into the lagoon on NNW side of atoll, coral and rock",Leeward Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-16.8474,-153.933,NA,NA,NA,NA,1,1,2014-12-03T00:00:00Z,3,12,2014,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,435083,SCIL-194,"Williams, Jeffrey T.",NA,CC0_1_0,NA,"J. Williams, S. Planes, N. Tolou, V. Parravicini, P. Sasal & C. Blais",NA,NA,2019-10-16T21:39:22Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1322274484,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3e06193ef-c4e0-47d0-a387-75e8e7e47159,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Gambier Archipelago, Tarauru-Roa Island, east of Mangareva, outer reef slope off Tarauru-Roa Island, corals with rock and coral rubble in the channels.",Tuamotu-Gambier,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-23.1067,-134.854,NA,NA,NA,NA,17.5,7.5,2010-10-13T00:00:00Z,13,10,2010,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,404704,GAM-793,NA,NA,CC0_1_0,NA,"J. Williams, S. Planes, P. Sasal & E. Delrieu-Trottin",NA,NA,2019-10-16T21:39:13Z,NA,NA,NA
